Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,II,Porites lutea,Anthozoa,Scleractinia,Poritidae,Porites,US,AU,US,20,,specimens,,S,I
2013,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,US,CN,XX,1,,bodies,,P,I
2013,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,US,CA,,1,,live,,P,I
2013,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,US,CA,US,1,,live,,P,I
2013,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,US,CO,XX,1,,feathers,,P,I
2013,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,US,MX,XX,11,,feathers,,P,I
2013,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,US,MX,,1,,leather products (small),,P,I
2013,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,US,CY,US,1,,live,,P,I
2013,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,US,CA,US,1,,live,,P,I
2013,II,Ara spp.,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,33,,feathers,,T,I
2013,II,Ara spp.,Aves,Psittaciformes,Psittacidae,Ara,US,PE,,6,,feathers,,P,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,CO,XX,1,,feathers,,P,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,GT,,1,,feathers,,T,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,JP,XX,5,,feathers,,P,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,MX,XX,14,,feathers,,P,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,26,,feathers,,P,I
2013,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US,PE,,5,,feathers,,P,I
2013,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,14,,feathers,,P,I
2013,II,Aratinga spp.,Aves,Psittaciformes,Psittacidae,Aratinga,US,MX,,1,,live,,P,I
2013,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,US,AR,,1,,bodies,,P,I
2013,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,US,CA,US,1,,live,,P,I
2013,II,Aratinga canicularis,Aves,Psittaciformes,Psittacidae,Aratinga,US,MX,,3,,live,,P,I
2013,II,Aratinga erythrogenys,Aves,Psittaciformes,Psittacidae,Aratinga,US,JM,US,2,,live,,P,I
2013,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,US,CO,US,2,,live,,P,I
2013,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,US,AR,,1,,trophies,,P,I
2013,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,US,KY,,1,,live,,P,I
2013,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,US,MX,,8,,live,,P,I
2013,II,Pionites leucogaster,Aves,Psittaciformes,Psittacidae,Pionites,US,CA,,1,,live,,P,I
2013,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,US,CA,US,1,,live,,P,I
2013,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,US,CA,US,1,,live,,P,I
2013,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,US,JM,US,2,,live,,P,I
2013,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,US,CA,,1,,live,,P,I
2013,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,US,CA,US,1,,live,,P,I
2013,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,US,JM,US,2,,live,,P,I
2013,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,US,NL,MS,10,,live,,T,I
2013,II,Psittacula alexandri,Aves,Psittaciformes,Psittacidae,Psittacula,US,CA,XX,1,,live,,P,I
2013,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,AE,US,1,,live,,P,I
2013,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,BH,,1,,live,,P,I
2013,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,,35,,feathers,,P,I
2013,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,JM,,1,,live,,P,I
2013,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,DO,US,1,,live,,P,I
2013,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,NG,,1,,feathers,,P,I
2013,II,Pyrrhura spp.,Aves,Psittaciformes,Psittacidae,Pyrrhura,US,MX,,1,,live,,P,I
2013,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,US,CA,,1,,live,,P,I
2013,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,US,XX,,2,,live,,P,I
2013,II,Pyrrhura rupicola,Aves,Psittaciformes,Psittacidae,Pyrrhura,US,CA,,1,,live,,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,AE,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,AE,XX,16,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,AR,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,AU,XX,6,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,AU,XX,1,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,BR,XX,13,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CA,XX,1,,leather products (large),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CA,XX,26,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CA,XX,7,,skin pieces,,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CH,XX,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CH,XX,15,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CL,XX,1,,leather products (large),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CN,XX,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CN,XX,18,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CN,XX,1,,skin pieces,,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CN,,60,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,4,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,3,,skin pieces,,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,DE,NA,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,DE,XX,4,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,DK,ID,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,DK,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,FR,NA,3,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,2,,leather products (large),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,106,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,10,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,GY,,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,1,,leather products (large),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,15,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,53,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,1,,skulls,,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,,6,,leather products (large),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,ID,,91,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,IT,XX,4,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,IT,XX,110,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,JO,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,JP,XX,1,,garments,,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,JP,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,JP,XX,2,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,KR,XX,2,,leather products (large),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,MA,XX,20,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,MX,XX,6,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,MX,XX,2,,skin pieces,,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,NG,,1,,leather products (large),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,NG,,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,NG,,101,,leather products (small),,T,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,RU,XX,1,,skin pieces,,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,SA,XX,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,SG,XX,2,,leather products (large),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,SG,XX,1,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,TH,XX,5,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,TH,XX,3,,skin pieces,,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,TH,,2,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,TR,XX,6,,leather products (small),,P,I
2013,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,VG,XX,12,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,BR,XX,5,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,VN,156,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,XX,26,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,ES,VN,2,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,LA,1,,leather products (small),,P,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,TH,39,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,VN,156,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,TH,5,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,VN,7,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,LA,25,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,1,,leather products (small),,P,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,258,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,30,,skins,,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,8,,skin pieces,,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,XX,10,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,KR,VN,10,,leather products (small),,T,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,TH,,1,,leather products (small),,P,I
2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US,TR,VN,1,,leather products (small),,P,I
2013,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,US,CA,ID,1,,leather products (small),,T,I
2013,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,US,CA,MY,1,,leather products (small),,T,I
2013,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,US,FR,MY,1,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,BR,XX,5,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,ES,ID,2440,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,FR,ID,1,,garments,,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,3,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,GB,ID,154,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,ID,,439,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,IT,ID,20,110,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,KR,ID,1,,leather products (large),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,KR,ID,3,,leather products (small),,T,I
2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,US,PT,ID,88,,leather products (small),,T,I
2013,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,US,AU,ID,1,,leather products (small),,P,I
2013,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,US,CO,MY,3,,leather products (small),,T,I
2013,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,US,ID,,195,,leather products (large),,T,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,CA,XX,1,,leather products (small),,T,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,CN,XX,3,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,CN,XX,7,,skins,g,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,GB,XX,4,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,HK,XX,1,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,ID,XX,7,,leather products (small),,T,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,ID,,3,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,IT,XX,1,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,IT,XX,4,,leather products (small),,T,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,KH,XX,1,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,SG,XX,2,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,TH,XX,2,,leather products (small),,P,I
2013,II,Pythonidae spp.,Reptilia,Serpentes,Pythonidae,,US,XX,,2,,leather products (small),,P,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,CA,VN,1,,leather products (small),,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,CO,ID,22,,skin pieces,,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,1,,leather products (small),,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,1,,leather products (small),,P,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,1,,leather products (small),,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,4,,leather products (small),,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,JP,XX,2,,leather products (small),,T,I
2013,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,US,KH,,1,,skins,,P,I
2013,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BJ,,6660,,live,,T,I
2013,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CA,US,1,,live,,P,I
2013,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CM,,1,,leather products (small),,T,I
2013,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,AE,VN,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,AE,XX,48,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,BE,ID,4,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,BR,XX,3,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,ID,88,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,VN,18,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,VN,8,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,XX,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CH,XX,61,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CN,ID,73,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,VN,13,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,VN,4,,skin pieces,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,3,,leather products (large),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,4,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,1,,skin pieces,,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,CO,XX,24,,unspecified,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,DK,XX,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ES,ID,8,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ES,XX,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,ID,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,ID,10,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,LA,2,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,LA,2,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,VN,1,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,VN,26,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,FR,XX,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,LA,2,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,LA,2,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,LA,2,,skin pieces,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,VN,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,27,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,HK,MY,6,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,HK,XX,3,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,HK,XX,2,,leather products (large),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,HK,XX,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,3,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ID,XX,22,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ID,,255,,leather products (large),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ID,,7,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,ID,,313,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,ID,2,,leather products (large),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,ID,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,ID,63,162,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,LA,8,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,LA,17,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,TH,,1937,skins,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,4,,garments,,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,1,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,1,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,4,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,IT,XX,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,KH,,1,,skins,,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,KR,MY,27,,leather products (large),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,KR,VN,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,KR,XX,7,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,MX,MY,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,MX,XX,2,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,MX,XX,78,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,NL,ID,6,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,SG,XX,1,,leather products (large),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,SG,XX,1,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,SG,XX,1,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,SG,,17,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TH,,4,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TH,,4,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TH,,2,,skins,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TR,ID,3,,garments,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TR,ID,1,,leather products (small),,P,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TR,ID,8,,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,US,TR,LA,1,,garments,,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,AE,XX,1,,leather products (small),,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,CI,,1,,skins,,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,GB,XX,1,,leather products (small),,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,GH,,17,,leather products (large),,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,GM,,1,,leather products (small),,T,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,NG,,2,,leather products (small),,P,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,ZA,,2,,leather products (small),,P,I
2013,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,US,ZA,,5,,skin pieces,,P,I
2013,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,US,HN,,1,,skulls,,P,I
2013,II,Prunus africana,,Rosales,Rosaceae,Prunus,US,IN,,450,,extract,g,T,I
2013,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,GH,ML,2000,,live,,T,I
2013,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,TG,,800,,live,,T,I
2013,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,BR,,104,,fins,,T,I
2013,II,Asio flammeus,Aves,Strigiformes,Strigidae,Asio,US,DE,,1,,trophies,,P,I
2013,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,US,ZA,,1,,skulls,,M,I
2013,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,US,DE,XX,1,,bodies,,P,I
